SYMBOL	Domino	NCBI
MASP1	0.06702906	NCBIGene:5648
MASP2	0.10098702	NCBIGene:10747
MAST1	0.85310232	NCBIGene:23332
MAST2	0.10498989	NCBIGene:23139
MAST3	0.64696048	NCBIGene:23031
MAST4	0.14720159	NCBIGene:375449
MASTL	0.09185838	NCBIGene:84930
MAT1A	0.43681592	NCBIGene:4143
MAT2A	0.82157618	NCBIGene:4144
MAT2B	0.15195276	NCBIGene:27430
MATK	0.13778339	NCBIGene:4145
MATN1	0.36993905	NCBIGene:4146
MATN2	0.21961346	NCBIGene:4147
MATN3	0.33722891	NCBIGene:4148
MATN4	0.17988534	NCBIGene:8785
MATR3	0.25946813	NCBIGene:9782
MAU2	0.96838046	NCBIGene:23383
MAVS	0.78691456	NCBIGene:57506
MAX	0.98235562	NCBIGene:4149
MAZ	0.88667706	NCBIGene:4150
MB	0.09328345	NCBIGene:4151
MB21D2	0.23550364	NCBIGene:151963
MBD1	0.3782913	NCBIGene:4152
MBD2	0.97679326	NCBIGene:8932
MBD3	0.91612167	NCBIGene:53615
MBD3L1	0.14700926	NCBIGene:85509
MBD3L2	0.09726963	NCBIGene:125997
MBD3L3	0.12951444	NCBIGene:653657
MBD3L5	0	NCBIGene:284428
MBD4	0.05003986	NCBIGene:8930
MBD5	0.80593705	NCBIGene:55777
MBD6	0.51284207	NCBIGene:114785
MBIP	0.08005808	NCBIGene:51562
MBL2	0.11250483	NCBIGene:4153
MBLAC1	0.16111515	NCBIGene:255374
MBLAC2	0.18558131	NCBIGene:153364
MBNL1	0.86323719	NCBIGene:4154
MBNL2	0.62113838	NCBIGene:10150
MBOAT1	0.052936	NCBIGene:154141
MBOAT2	0.15710233	NCBIGene:129642
MBOAT4	0.12782886	NCBIGene:619373
MBOAT7	0.07066647	NCBIGene:79143
MBP	0.53419515	NCBIGene:4153
MBTD1	0.73895295	NCBIGene:54799
MBTPS1	0.10610458	NCBIGene:8720
MC1R	0.15955492	NCBIGene:4157
MC2R	0.1359356	NCBIGene:4158
MC3R	0.16195328	NCBIGene:4159
MC4R	0.62421667	NCBIGene:4160
MC5R	0.14920086	NCBIGene:4161
MCAM	0.28576922	NCBIGene:4162
MCAT	0.23715129	NCBIGene:27349
MCC	0.08590369	NCBIGene:4163
MCCC1	0.14229394	NCBIGene:56922
MCCC2	0.05256021	NCBIGene:64087
MCCD1	0.17688288	NCBIGene:401250
MCEE	0.06854763	NCBIGene:84693
MCEMP1	0.06980437	NCBIGene:199675
MCF2L	0.25072801	NCBIGene:23263
MCF2L2	0.12488546	NCBIGene:23101
MCFD2	0.09526548	NCBIGene:90411
MCHR1	0.17699706	NCBIGene:2847
MCHR2	0.16674308	NCBIGene:84539
MCIDAS	0.19479247	NCBIGene:345643
MCL1	0.99671142	NCBIGene:4170
MCM10	0.06171304	NCBIGene:55388
MCM2	0.58851953	NCBIGene:4171
MCM3	0.17968895	NCBIGene:4172
MCM3AP	0.28841215	NCBIGene:8888
MCM4	0.09235472	NCBIGene:4173
MCM5	0.19782511	NCBIGene:4174
MCM6	0.50655266	NCBIGene:4175
MCM7	0.86272413	NCBIGene:4176
MCM8	0.10412553	NCBIGene:84515
MCM9	0.08119495	NCBIGene:254394
MCMBP	0.59940934	NCBIGene:79892
MCMDC2	0.07234652	NCBIGene:157777
MCOLN1	0.37517308	NCBIGene:57192
MCOLN2	0.29429154	NCBIGene:255231
MCOLN3	0.09958151	NCBIGene:55283
MCPH1	0.18616336	NCBIGene:79648
MCRIP1	0.1093381	NCBIGene:348262
MCRIP2	0.12750954	NCBIGene:84331
MCRS1	0.24317343	NCBIGene:10445
MCTP1	0.14249817	NCBIGene:79772
MCTP2	0.08243807	NCBIGene:55784
MCU	0.78369257	NCBIGene:90550
MCUB	0.08263949	NCBIGene:55013
MCUR1	0.0794833	NCBIGene:63933
MDC1	0.24956632	NCBIGene:9656
MDFI	0.1051355	NCBIGene:4188
MDFIC	0.11074573	NCBIGene:29969
MDGA1	0.27967521	NCBIGene:266727
MDGA2	0.28256131	NCBIGene:161357
MDH1	0.77972087	NCBIGene:4190
MDH1B	0.11538831	NCBIGene:130752
MDH2	0.11465343	NCBIGene:4191
MDK	0.30720936	NCBIGene:4192
MDM1	0.08596662	NCBIGene:56890
MDM2	0.99493889	NCBIGene:4193
MDM4	0.98832434	NCBIGene:4194
MDN1	0.38697952	NCBIGene:23195
MDP1	0	NCBIGene:5428
ME1	0.22078752	NCBIGene:4199
ME2	0.07016867	NCBIGene:4200
ME3	0.16736932	NCBIGene:10873
MEA1	0.3727971	NCBIGene:4201
MEAF6	0.77249883	NCBIGene:64769
MEAK7	0.1003495	NCBIGene:57707
MECOM	0.99920384	NCBIGene:2122
MECR	0.06662772	NCBIGene:51102
MED1	0.99905513	NCBIGene:5469
MED10	0.536623	NCBIGene:84246
MED11	0.2879741	NCBIGene:400569
MED12L	0.66499531	NCBIGene:116931
MED13	0.89265559	NCBIGene:9969
MED13L	0.98022914	NCBIGene:23389
MED15	0.98266714	NCBIGene:51586
MED16	0.10995468	NCBIGene:10025
MED17	0.25606029	NCBIGene:9440
MED18	0.40274399	NCBIGene:54797
MED19	0.5221591	NCBIGene:219541
MED20	0.20832983	NCBIGene:9477
MED21	0.45844634	NCBIGene:9412
MED22	0.08094561	NCBIGene:6837
MED23	0.58027794	NCBIGene:9439
MED24	0.35623308	NCBIGene:9862
MED25	0.54315997	NCBIGene:81857
MED26	0.91380804	NCBIGene:9441
MED27	0.12526234	NCBIGene:9442
MED28	0.17337189	NCBIGene:80306
MED29	0.12326664	NCBIGene:55588
MED30	0.36730635	NCBIGene:90390
MED31	0.16055245	NCBIGene:51003
MED4	0.19835879	NCBIGene:29079
MED6	0.41298738	NCBIGene:10001
MED7	0.63761358	NCBIGene:9443
MED8	0.38428321	NCBIGene:112950
MED9	0.09921431	NCBIGene:55090
MEDAG	0.09812304	NCBIGene:84935
MEF2A	0.99866995	NCBIGene:4205
MEF2B	0.46475428	NCBIGene:100271849
MEF2C	0.99400592	NCBIGene:4208
MEF2D	0.99981976	NCBIGene:4209
MEFV	0.18065895	NCBIGene:4210
MEGF10	0.62790329	NCBIGene:84466
MEGF11	0.51617601	NCBIGene:84465
MEGF6	0.10950638	NCBIGene:1953
MEGF8	0.31659725	NCBIGene:1954
MEGF9	0.60583311	NCBIGene:1955
MEI1	0.06821277	NCBIGene:150365
MEI4	0.11665047	NCBIGene:101928601
MEIG1	0.0566933	NCBIGene:644890
MEIOB	0.11557835	NCBIGene:254528
MEIOC	0.42126123	NCBIGene:284071
MEIS1	0.99997301	NCBIGene:4211
MEIS2	0.99881313	NCBIGene:4212
MEIS3	0.47887577	NCBIGene:56917
MELK	0.26028275	NCBIGene:9833
MELTF	0.16185882	NCBIGene:4241
MEMO1	0.85244359	NCBIGene:51072
MEN1	0.99993092	NCBIGene:4221
MEOX1	0.23528302	NCBIGene:4222
MEOX2	0.39073994	NCBIGene:4223
MEP1A	0.06916403	NCBIGene:4224
MEP1B	0.10112281	NCBIGene:4225
MEPCE	0.99134812	NCBIGene:56257
MEPE	0.16661977	NCBIGene:56955
MERTK	0.15510853	NCBIGene:10461
MESD	0.56715354	NCBIGene:23184
MESP1	0.34686057	NCBIGene:55897
MESP2	0.44559225	NCBIGene:145873
MEST	0.96469556	NCBIGene:4232
MET	0.99980264	NCBIGene:4233
METAP1	0.16973153	NCBIGene:23173
METAP1D	0.05251393	NCBIGene:254042
METAP2	0.63676817	NCBIGene:10988
METRN	0.06088553	NCBIGene:79006
METRNL	0.26875304	NCBIGene:284207
METTL1	0.10245437	NCBIGene:4234
METTL11B	0.08875049	NCBIGene:149281
METTL14	0.25398433	NCBIGene:57721
METTL15	0.07517875	NCBIGene:196074
METTL16	0.42470679	NCBIGene:79066
METTL17	0.10966456	NCBIGene:64745
METTL18	0.09589715	NCBIGene:92342
METTL21A	0.10039059	NCBIGene:151194
METTL21C	0.07413893	NCBIGene:196541
METTL22	0.06357202	NCBIGene:79091
METTL23	0.05800201	NCBIGene:124512
METTL24	0.10104497	NCBIGene:728464
METTL25	0.05805596	NCBIGene:84190
METTL26	0.06585481	NCBIGene:84326
METTL27	0.0695902	NCBIGene:155368
METTL2A	0.0681914	NCBIGene:55798
METTL2B	0.35269409	NCBIGene:55798
METTL3	0.16752953	NCBIGene:56339
METTL4	0.0679661	NCBIGene:64863
METTL5	0.15949676	NCBIGene:29081
METTL6	0.0735592	NCBIGene:131965
METTL7A	0.11664537	NCBIGene:25840
METTL7B	0.15972198	NCBIGene:196410
METTL8	0.08291666	NCBIGene:79828
METTL9	0.285325	NCBIGene:51108
MEX3A	0.79539238	NCBIGene:92312
MEX3B	0.38219373	NCBIGene:84206
MEX3C	0.82257312	NCBIGene:51320
MEX3D	0.19930888	NCBIGene:399664
MFAP1	0.99930047	NCBIGene:4236
MFAP2	0.53234577	NCBIGene:4237
MFAP3	0.15268872	NCBIGene:4238
MFAP3L	0.32887242	NCBIGene:9848
MFAP4	0.17886717	NCBIGene:4239
MFAP5	0.22549416	NCBIGene:8076
MFF	0.12769776	NCBIGene:56947
MFGE8	0.32692406	NCBIGene:4240
MFHAS1	0.23856462	NCBIGene:9258
MFN1	0.08459687	NCBIGene:55669
MFN2	0.79876382	NCBIGene:9927
MFNG	0.90372995	NCBIGene:4242
MFRP	0.15067678	NCBIGene:114902
MFSD1	0.08910483	NCBIGene:64747
MFSD10	0.08181186	NCBIGene:10227
MFSD11	0.0683099	NCBIGene:79157
MFSD12	0.06695622	NCBIGene:126321
MFSD13A	0.0561913	NCBIGene:79847
MFSD14A	0.77712437	NCBIGene:64645
MFSD14B	0.14163599	NCBIGene:84641
MFSD14C	0.07781966	NCBIGene:84278
MFSD2A	0.51100106	NCBIGene:84879
MFSD2B	0.11201095	NCBIGene:388931
MFSD3	0.11832757	NCBIGene:113655
MFSD4A	0.09628215	NCBIGene:148808
MFSD4B	0.07502953	NCBIGene:91749
MFSD5	0.12533433	NCBIGene:84975
MFSD6	0.12833986	NCBIGene:54842
MFSD6L	0.16107271	NCBIGene:162387
MFSD8	0.07728644	NCBIGene:256471
MFSD9	0.06965403	NCBIGene:84804
MGA	0.57535382	NCBIGene:23269
MGAM	0.08481959	NCBIGene:8972
MGARP	0.08651886	NCBIGene:84709
MGAT1	0.48540881	NCBIGene:4245
MGAT2	0.64068995	NCBIGene:4247
MGAT3	0.77038299	NCBIGene:4248
MGAT4A	0.09638246	NCBIGene:11320
MGAT4B	0.18569626	NCBIGene:11282
MGAT4C	0.14780981	NCBIGene:25834
MGAT5	0.62360175	NCBIGene:4249
MGAT5B	0.1463343	NCBIGene:146664
MGLL	0.0660526	NCBIGene:11343
MGME1	0.07082255	NCBIGene:92667
MGMT	0.24900453	NCBIGene:4255
MGP	0.14034477	NCBIGene:4256
MGRN1	0.09105086	NCBIGene:23295
MGST1	0.05132917	NCBIGene:4257
MGST2	0.04821414	NCBIGene:4258
MGST3	0.04869585	NCBIGene:4259
MIA	0.05631498	NCBIGene:8190
MIA2	0.05500183	NCBIGene:4253
MIA3	0.13769147	NCBIGene:375056
MIB1	0.92749262	NCBIGene:4288
MIB2	0.08405867	NCBIGene:142678
MICA	0.0581041	NCBIGene:100507436
MICAL1	0.07598649	NCBIGene:64780
MICAL2	0.21223221	NCBIGene:9645
MICAL3	0.20959808	NCBIGene:57553
MICALCL	0.34216057	NCBIGene:9645
MICALL1	0.07079564	NCBIGene:85377
MICALL2	0.1210646	NCBIGene:79778
MICB	0.08272293	NCBIGene:4277
MICOS10	0.2313571	NCBIGene:440574
MICOS13	0.07056244	NCBIGene:125988
MICU1	0.22310142	NCBIGene:10367
MICU2	0.17267805	NCBIGene:221154
MICU3	0.12451084	NCBIGene:286097
MIDN	0.07804805	NCBIGene:90007
MIEF1	0.15761043	NCBIGene:54471
MIEF2	0.08642746	NCBIGene:125170
MIEN1	0.2434586	NCBIGene:84299
MIER1	0.44243126	NCBIGene:57708
MIER2	0.26676239	NCBIGene:54531
MIER3	0.98177085	NCBIGene:166968
MIF	0.17990079	NCBIGene:4282
MIF4GD	0.07750803	NCBIGene:57409
MIGA1	0.07039517	NCBIGene:374986
MIGA2	0.08203663	NCBIGene:84895
MIIP	0.12765524	NCBIGene:60672
MILR1	0	NCBIGene:284021
MINAR1	0.08114465	NCBIGene:23251
MINAR2	0.05732745	NCBIGene:100127206
MINDY1	0.1182395	NCBIGene:55793
MINDY2	0.08007311	NCBIGene:54629
MINDY3	0.3159632	NCBIGene:80013
MINDY4	0.09512002	NCBIGene:84182
MINDY4B	0.06116622	NCBIGene:646951
MINK1	0.87566351	NCBIGene:50488
MINPP1	0.24143016	NCBIGene:9562
MIOS	0.12717357	NCBIGene:54468
MIOX	0.13534627	NCBIGene:55586
MIP	0.85045604	NCBIGene:3842
MIPEP	0.06659352	NCBIGene:4285
MIPOL1	0.1312791	NCBIGene:145282
MIS12	0.27023965	NCBIGene:79003
MIS18A	0.08213616	NCBIGene:54069
MIS18BP1	0.05313952	NCBIGene:55320
MISP	0.12158174	NCBIGene:126353
MITD1	0.07506031	NCBIGene:129531
MITF	0.99932171	NCBIGene:4286
MIXL1	0.33511731	NCBIGene:83881
MKI67	0.06820339	NCBIGene:4288
MKKS	0.68923666	NCBIGene:8195
MKLN1	0.62418557	NCBIGene:4289
MKNK1	0.06711032	NCBIGene:8569
MKNK2	0.09380642	NCBIGene:2872
MKRN1	0.54900593	NCBIGene:23608
MKRN2	0.21565174	NCBIGene:23609
MKRN2OS	0.07734101	NCBIGene:100129480
MKRN3	0.17808988	NCBIGene:7681
MKS1	0.06539481	NCBIGene:54903
MKX	0.72002075	NCBIGene:283078
MLANA	0.10256205	NCBIGene:2315
MLC1	0.07702823	NCBIGene:23209
MLEC	0.37855596	NCBIGene:9761
MLF1	0.07826389	NCBIGene:4291
MLF2	0.2223918	NCBIGene:8079
MLH1	0.61027711	NCBIGene:4292
MLH3	0.11363676	NCBIGene:27030
MLIP	0.12961663	NCBIGene:90523
MLKL	0.11317397	NCBIGene:197259
MLLT1	0.93608878	NCBIGene:4298
MLLT10	0.72371151	NCBIGene:8028
MLLT11	0.15493811	NCBIGene:10962
MLLT3	0.80034414	NCBIGene:4300
MLLT6	0.7004582	NCBIGene:4302
MLN	0.14085551	NCBIGene:4295
MLNR	0.14078677	NCBIGene:2862
MLPH	0.05942053	NCBIGene:79083
MLST8	0.72398272	NCBIGene:64223
MLX	0.28072942	NCBIGene:51085
MLXIP	0.27382616	NCBIGene:22877
MLXIPL	0.21460667	NCBIGene:51085
MLYCD	0.10966452	NCBIGene:23417
MMAA	0.09014281	NCBIGene:166785
MMAB	0.16010758	NCBIGene:326625
MMACHC	0.10039123	NCBIGene:25974
MMADHC	0.08951427	NCBIGene:27249
MMD	0.21351316	NCBIGene:23531
MMD2	0.06971469	NCBIGene:221938
MME	0.10679349	NCBIGene:4311
MMEL1	0.05503541	NCBIGene:79258
MMP1	0.51770205	NCBIGene:4312
MMP10	0.21181371	NCBIGene:4319
MMP11	0.21603369	NCBIGene:4320
MMP13	0.68220296	NCBIGene:4322
MMP14	0.99987401	NCBIGene:4323
MMP15	0.58274951	NCBIGene:4324
MMP16	0.77449687	NCBIGene:4325
MMP17	0.19732619	NCBIGene:4326
MMP19	0.34167009	NCBIGene:4327
MMP2	0.98133687	NCBIGene:4313
MMP20	0.34292715	NCBIGene:9313
MMP21	0.17018313	NCBIGene:118856
MMP23B	0.38879314	NCBIGene:8510
MMP24	0.57774773	NCBIGene:10893
MMP25	0.16749873	NCBIGene:79148
MMP26	0.124831	NCBIGene:56547
MMP27	0.2199986	NCBIGene:64066
MMP28	0.15916615	NCBIGene:79148
MMP3	0.61118784	NCBIGene:4314
MMP7	0.68096629	NCBIGene:4316
MMP8	0.59577758	NCBIGene:4317
MMP9	0.98801369	NCBIGene:4318
MMRN1	0.15048874	NCBIGene:22915
MMRN2	0.12642224	NCBIGene:79812
MMS19	0.69066561	NCBIGene:64210
MMS22L	0.10343755	NCBIGene:253714
MMUT	0.12947278	NCBIGene:4594
MN1	0.63301415	NCBIGene:4330
MNAT1	0.90606923	NCBIGene:4331
MND1	0.05015402	NCBIGene:84057
MNDA	0.11000825	NCBIGene:4332
MNS1	0.08661624	NCBIGene:55329
MNT	0.5177321	NCBIGene:4335
MNX1	0.84895361	NCBIGene:3110
MOAP1	0.11907848	NCBIGene:64112
MOB1A	0.44954289	NCBIGene:55233
MOB1B	0.15841484	NCBIGene:92597
MOB2	0.16963604	NCBIGene:81532
MOB3A	0.1013779	NCBIGene:126308
MOB3B	0.13457891	NCBIGene:79817
MOB3C	0.12159872	NCBIGene:148932
MOB4	0.58251725	NCBIGene:25843
MOBP	0.18924571	NCBIGene:4336
MOCOS	0.06482257	NCBIGene:55034
MOCS1	0.0732085	NCBIGene:4337
MOCS2	0.04927796	NCBIGene:4338
MOCS3	0.34440397	NCBIGene:27304
MOG	0.07229592	NCBIGene:4340
MOGAT1	0.10147739	NCBIGene:116255
MOGAT2	0.12731619	NCBIGene:80168
MOGAT3	0.27771137	NCBIGene:346606
MOGS	0.31240113	NCBIGene:7841
MOK	0.08628083	NCBIGene:5891
MON1A	0.12920778	NCBIGene:84315
MON1B	0.11281148	NCBIGene:22879
MON2	0.76237391	NCBIGene:23041
MORC1	0.0538817	NCBIGene:27136
MORC2	0.74783918	NCBIGene:22880
MORC3	0.55151522	NCBIGene:23515
MORF4L1	0.99745751	NCBIGene:10933
MORN1	0.04828723	NCBIGene:79906
MORN2	0	NCBIGene:729967
MORN3	0.08106388	NCBIGene:283385
MORN4	0.13806666	NCBIGene:118812
MORN5	0.08021154	NCBIGene:254956
MOS	0.27184471	NCBIGene:4342
MOSMO	0.41631536	NCBIGene:730094
MOSPD3	0.05062457	NCBIGene:64598
MOV10	0.84611911	NCBIGene:4343
MOV10L1	0.05514438	NCBIGene:54456
MOXD1	0.05732459	NCBIGene:26002
MPC1	0.07021169	NCBIGene:51660
MPC2	0.06380995	NCBIGene:25874
MPDU1	0.06806638	NCBIGene:9526
MPDZ	0.60932529	NCBIGene:8777
MPEG1	0.16011617	NCBIGene:219972
MPG	0.5329683	NCBIGene:4350
MPHOSPH10	0.26241473	NCBIGene:10199
MPHOSPH6	0.06134906	NCBIGene:10200
MPHOSPH8	0.2685857	NCBIGene:54737
MPHOSPH9	0.0736874	NCBIGene:10198
MPI	0.10897226	NCBIGene:6590
MPIG6B	0.15926231	NCBIGene:80739
MPL	0.39595858	NCBIGene:4352
MPLKIP	0.34978191	NCBIGene:136647
MPND	0.05780145	NCBIGene:84954
MPO	0.29402362	NCBIGene:4353
MPP2	0.53714451	NCBIGene:2305
MPP3	0.53767329	NCBIGene:4356
MPP4	0.2654148	NCBIGene:3609
MPP5	0.94166417	NCBIGene:64398
MPP6	0.99727727	NCBIGene:51678
MPP7	0.22188904	NCBIGene:8208
MPPE1	0.11271209	NCBIGene:65258
MPPED1	0.24059444	NCBIGene:758
MPPED2	0.54880724	NCBIGene:744
MPRIP	0.54468604	NCBIGene:23164
MPST	0.0901914	NCBIGene:6818
MPV17	0.06918721	NCBIGene:4358
MPV17L	0.14399791	NCBIGene:255027
MPV17L2	0.15177168	NCBIGene:84769
MPZ	0.77864173	NCBIGene:4359
MPZL1	0.16311531	NCBIGene:9019
MPZL2	0.20387591	NCBIGene:10205
MPZL3	0.09728494	NCBIGene:196264
MR1	0.11915973	NCBIGene:3140
MRAP	0.12199286	NCBIGene:4043
MRAP2	0.13318487	NCBIGene:112609
MRAS	0.93127834	NCBIGene:22808
MRC1	0.71122208	NCBIGene:4360
MRC2	0.3822918	NCBIGene:9902
MRE11	0.2518267	NCBIGene:4361
MREG	0.07215728	NCBIGene:55686
MRFAP1	0.17308142	NCBIGene:93621
MRFAP1L1	0.11820061	NCBIGene:114932
MRGBP	0.79140861	NCBIGene:55257
MRGPRD	0.11165227	NCBIGene:116512
MRGPRE	0.13301981	NCBIGene:116534
MRGPRF	0.12083015	NCBIGene:116535
MRGPRG	0.09686619	NCBIGene:386746
MRGPRX1	0.07425383	NCBIGene:259249
MRGPRX2	0.08747329	NCBIGene:117194
MRGPRX3	0.13596347	NCBIGene:117195
MRGPRX4	0.10011379	NCBIGene:117196
MRI1	0.09140536	NCBIGene:84245
MRM1	0.12988536	NCBIGene:79922
MRM2	0.15345186	NCBIGene:29960
MRM3	0.12046039	NCBIGene:55178
MRNIP	0.07540011	NCBIGene:51149
MRO	0.06631343	NCBIGene:83876
MROH1	0.10495749	NCBIGene:727957
MROH2A	0.04809721	NCBIGene:339766
MROH2B	0.13357837	NCBIGene:133558
MROH5	0.09128224	NCBIGene:389690
MROH6	0.11153361	NCBIGene:642475
MROH7	0.13672618	NCBIGene:374977
MROH8	0.12428401	NCBIGene:140699
MROH9	0.05764403	NCBIGene:80133
MRPL1	0.32668186	NCBIGene:65008
MRPL10	0.09111508	NCBIGene:124995
MRPL11	0.43152012	NCBIGene:65003
MRPL12	0.09873013	NCBIGene:6182
MRPL13	0.11431233	NCBIGene:28998
MRPL14	0.08490722	NCBIGene:64928
MRPL15	0.43451573	NCBIGene:9801
MRPL16	0.18210223	NCBIGene:54948
MRPL17	0.33876214	NCBIGene:63875
MRPL18	0.08818461	NCBIGene:79590
MRPL19	0.272662	NCBIGene:9801
MRPL2	0.27553952	NCBIGene:51253
MRPL20	0.09068018	NCBIGene:55052
MRPL21	0.09050483	NCBIGene:219927
MRPL22	0.31855657	NCBIGene:64976
MRPL23	0.17246624	NCBIGene:6150
MRPL24	0.15050468	NCBIGene:79590
MRPL27	0.11570631	NCBIGene:64975
MRPL28	0.12000137	NCBIGene:10573
MRPL3	0.41277097	NCBIGene:11222
MRPL30	0.13326802	NCBIGene:51263
MRPL32	0.09212822	NCBIGene:64928
MRPL33	0.64400154	NCBIGene:9553
MRPL34	0.11444521	NCBIGene:64981
MRPL35	0.07847339	NCBIGene:51318
MRPL36	0.15484834	NCBIGene:64979
MRPL37	0.06538692	NCBIGene:51253
MRPL38	0.10271131	NCBIGene:64978
MRPL39	0.09623863	NCBIGene:54148
MRPL4	0.58400699	NCBIGene:51073
MRPL40	0.06882007	NCBIGene:64976
MRPL41	0.12178835	NCBIGene:64975
MRPL42	0.07602561	NCBIGene:28977
MRPL43	0.11350016	NCBIGene:84545
MRPL44	0.15887898	NCBIGene:65080
MRPL45	0.06579385	NCBIGene:84311
MRPL46	0.08681451	NCBIGene:26589
MRPL47	0.10586812	NCBIGene:57129
MRPL48	0.08615814	NCBIGene:51642
MRPL49	0.27355602	NCBIGene:740
MRPL50	0.06779801	NCBIGene:54534
MRPL51	0.07875633	NCBIGene:51258
MRPL52	0.10664583	NCBIGene:122704
MRPL53	0.1872688	NCBIGene:116540
MRPL54	0.07666466	NCBIGene:116541
MRPL55	0.09956896	NCBIGene:128308
MRPL57	0.12476814	NCBIGene:78988
MRPL58	0.09305502	NCBIGene:3396
MRPL9	0.06555014	NCBIGene:65005
MRPS10	0.66982174	NCBIGene:55173
MRPS11	0.71387069	NCBIGene:64963
MRPS12	0.8694355	NCBIGene:65993
MRPS14	0.18831232	NCBIGene:63931
MRPS15	0.27049965	NCBIGene:64960
MRPS16	0.12713453	NCBIGene:51021
MRPS17	0.15906948	NCBIGene:51373
MRPS18A	0.1129595	NCBIGene:55168
MRPS18B	0.05121303	NCBIGene:28973
MRPS18C	0.08294208	NCBIGene:51023
MRPS2	0.67715771	NCBIGene:51116
MRPS21	0.11725916	NCBIGene:54460
MRPS22	0.16934203	NCBIGene:56945
MRPS23	0.07102584	NCBIGene:51649
MRPS24	0.09256917	NCBIGene:64951
MRPS25	0.1893868	NCBIGene:64432
MRPS26	0.11151674	NCBIGene:64949
MRPS27	0.0533149	NCBIGene:23107
MRPS28	0.16995143	NCBIGene:60488
MRPS30	0.14022897	NCBIGene:10884
MRPS31	0.08341002	NCBIGene:10240
MRPS33	0.15899922	NCBIGene:51650
MRPS34	0.10990213	NCBIGene:65993
MRPS35	0.07013156	NCBIGene:60488
MRPS36	0.12561537	NCBIGene:92259
MRPS5	0.4945095	NCBIGene:64969
MRPS6	0.16678875	NCBIGene:64968
MRPS7	0.8044948	NCBIGene:51081
MRPS9	0.32411209	NCBIGene:64965
MRRF	0.61481948	NCBIGene:92399
MRS2	0.0606202	NCBIGene:57380
MRTFA	0.37732485	NCBIGene:57591
MRTFB	0.58586982	NCBIGene:57496
MRTO4	0.48129244	NCBIGene:51154
MRVI1	0.200178	NCBIGene:10335
MS4A1	0.06735596	NCBIGene:931
MS4A10	0.14402903	NCBIGene:54860
MS4A12	0.06876822	NCBIGene:54860
MS4A13	0.16115176	NCBIGene:503497
MS4A14	0.18365924	NCBIGene:84689
MS4A15	0.07119302	NCBIGene:219995
MS4A18	0.04835747	NCBIGene:728588
MS4A2	0.22852367	NCBIGene:2206
MS4A3	0.05330465	NCBIGene:932
MS4A4A	0.05643715	NCBIGene:51338
MS4A4E	0.05393217	NCBIGene:643680
MS4A5	0.07303196	NCBIGene:64232
MS4A6A	0.11604023	NCBIGene:64231
MS4A6E	0.12601733	NCBIGene:245802
MS4A7	0.06699872	NCBIGene:51338
MS4A8	0.07370816	NCBIGene:58475
MSANTD1	0.06952832	NCBIGene:345222
MSANTD2	0.45402851	NCBIGene:79684
MSANTD3	0.1465762	NCBIGene:91283
MSANTD4	0.08702425	NCBIGene:84437
MSC	0.71183088	NCBIGene:9242
MSGN1	0.22801619	NCBIGene:343930
MSH2	0.92569742	NCBIGene:4436
MSH3	0.31921865	NCBIGene:4437
MSH4	0.24590532	NCBIGene:4438
MSH5	0.07238323	NCBIGene:4439
MSH6	0.96932205	NCBIGene:2956
MSI1	0.46202265	NCBIGene:4440
MSI2	0.80733188	NCBIGene:124540
MSL1	0.90544891	NCBIGene:6629
MSL2	0.91217832	NCBIGene:55167
MSLN	0.09858412	NCBIGene:10232
MSMB	0.04883188	NCBIGene:4477
MSMO1	0.12238825	NCBIGene:6307
MSMP	0.14321711	NCBIGene:692094
MSR1	0.06520173	NCBIGene:4481
MSRA	0.06980337	NCBIGene:4482
MSRB1	0.17976404	NCBIGene:51734
MSRB2	0.07953056	NCBIGene:22921
MSRB3	0.1443509	NCBIGene:253827
MSS51	0.09102101	NCBIGene:118490
MST1	0.11278672	NCBIGene:6789
MST1R	0.97251501	NCBIGene:4486
MSTN	0.95885962	NCBIGene:2660
MSTO1	0.06253497	NCBIGene:55154
MSX1	0.99665704	NCBIGene:4487
MSX2	0.99154836	NCBIGene:4488
MT1A	0.17686701	NCBIGene:4489
MT1B	0.08550219	NCBIGene:4490
MT1E	0.13398231	NCBIGene:4493
MT1F	0.05476213	NCBIGene:4494
MT1G	0.05077495	NCBIGene:4495
MT1H	0.05874179	NCBIGene:4496
MT1HL1	0.1036358	NCBIGene:645745
MT1M	0.06052854	NCBIGene:4499
MT1X	0.0875885	NCBIGene:4501
MT2A	0.06960004	NCBIGene:4502
MT3	0.07838465	NCBIGene:4504
MT4	0.15766616	NCBIGene:84560
MTA1	0.99930191	NCBIGene:9112
MTA2	0.99976944	NCBIGene:9219
MTA3	0.87610546	NCBIGene:57504
MTAP	0.11921061	NCBIGene:4507
MTBP	0.06213292	NCBIGene:27085
MTCH1	0.84504594	NCBIGene:23787
MTCH2	0.11647005	NCBIGene:23788
MTCL1	0.06124098	NCBIGene:23255
MTDH	0.58526419	NCBIGene:92140
MTERF1	0.11793635	NCBIGene:7978
MTERF2	0.16473525	NCBIGene:80298
MTERF3	0.08851067	NCBIGene:51001
MTERF4	0.07100089	NCBIGene:130916
MTF1	0.99723473	NCBIGene:4241
MTF2	0.99824453	NCBIGene:22823
MTFMT	0.23654924	NCBIGene:123263
MTFP1	0.11457415	NCBIGene:51537
MTFR1	0.05947905	NCBIGene:9650
